Número de documentos(preguntas) del corpus : 993
Número de palabras del corpus: 5487
Palabra: 12 Frec: 0 LogProb: -13.98699747974905
Palabra: 12154 Frec: 0 LogProb: -13.98699747974905
Palabra: 1251 Frec: 0 LogProb: -13.98699747974905
Palabra: 12514 Frec: 0 LogProb: -13.98699747974905
Palabra: 12519 Frec: 0 LogProb: -13.98699747974905
Palabra: 12547 Frec: 0 LogProb: -13.98699747974905
Palabra: 12560 Frec: 0 LogProb: -13.98699747974905
Palabra: 12638 Frec: 0 LogProb: -13.98699747974905
Palabra: 127 Frec: 0 LogProb: -13.98699747974905
Palabra: 128bit Frec: 0 LogProb: -13.98699747974905
Palabra: 13 Frec: 0 LogProb: -13.98699747974905
Palabra: 13119 Frec: 0 LogProb: -13.98699747974905
Palabra: 1325 Frec: 0 LogProb: -13.98699747974905
Palabra: 13t11 Frec: 0 LogProb: -13.98699747974905
Palabra: 14 Frec: 0 LogProb: -13.98699747974905
Palabra: 14795 Frec: 0 LogProb: -13.98699747974905
Palabra: 15 Frec: 0 LogProb: -13.98699747974905
Palabra: 15min Frec: 0 LogProb: -13.98699747974905
Palabra: 16 Frec: 0 LogProb: -13.98699747974905
Palabra: 170m Frec: 0 LogProb: -13.98699747974905
Palabra: 18 Frec: 0 LogProb: -13.98699747974905
Palabra: 1900 Frec: 0 LogProb: -13.98699747974905
Palabra: 1970 Frec: 0 LogProb: -13.98699747974905
Palabra: 1d Frec: 0 LogProb: -13.98699747974905
Palabra: 1ga Frec: 1 LogProb: -12.98699747974905
Palabra: 1p Frec: 0 LogProb: -13.98699747974905
Palabra: 1s Frec: 0 LogProb: -13.98699747974905
Palabra: 1z0 Frec: 0 LogProb: -13.98699747974905
Palabra: 2 Frec: 11 LogProb: -10.402034979027894
Palabra: 20 Frec: 0 LogProb: -13.98699747974905
Palabra: 200 Frec: 0 LogProb: -13.98699747974905
Palabra: 2000 Frec: 0 LogProb: -13.98699747974905
Palabra: 2002 Frec: 0 LogProb: -13.98699747974905
Palabra: 2003 Frec: 0 LogProb: -13.98699747974905
Palabra: 2005 Frec: 2 LogProb: -12.402034979027894
Palabra: 2007 Frec: 0 LogProb: -13.98699747974905
Palabra: 2008 Frec: 2 LogProb: -12.402034979027894
Palabra: 2009 Frec: 0 LogProb: -13.98699747974905
Palabra: 2009b Frec: 0 LogProb: -13.98699747974905
Palabra: 2010 Frec: 0 LogProb: -13.98699747974905
Palabra: 2058 Frec: 0 LogProb: -13.98699747974905
Palabra: 206 Frec: 0 LogProb: -13.98699747974905
Palabra: 209px Frec: 0 LogProb: -13.98699747974905
Palabra: 2147352567 Frec: 0 LogProb: -13.98699747974905
Palabra: 23 Frec: 0 LogProb: -13.98699747974905
Palabra: 24 Frec: 0 LogProb: -13.98699747974905
Palabra: 2400 Frec: 0 LogProb: -13.98699747974905
Palabra: 25 Frec: 0 LogProb: -13.98699747974905
Palabra: 25293 Frec: 0 LogProb: -13.98699747974905
Palabra: 255 Frec: 0 LogProb: -13.98699747974905
Palabra: 266 Frec: 0 LogProb: -13.98699747974905
Palabra: 27 Frec: 0 LogProb: -13.98699747974905
Palabra: 27101 Frec: 0 LogProb: -13.98699747974905
Palabra: 28 Frec: 0 LogProb: -13.98699747974905
Palabra: 28579 Frec: 0 LogProb: -13.98699747974905
Palabra: 2b Frec: 0 LogProb: -13.98699747974905
Palabra: 2c Frec: 0 LogProb: -13.98699747974905
Palabra: 2checkout Frec: 0 LogProb: -13.98699747974905
Palabra: 2d Frec: 0 LogProb: -13.98699747974905
Palabra: 2k7 Frec: 0 LogProb: -13.98699747974905
Palabra: 2k8 Frec: 0 LogProb: -13.98699747974905
Palabra: 2n Frec: 0 LogProb: -13.98699747974905
Palabra: 2nd Frec: 12 LogProb: -10.286557761607957
Palabra: 3 Frec: 18 LogProb: -9.739069966305465
Palabra: 300 Frec: 0 LogProb: -13.98699747974905
Palabra: 301 Frec: 0 LogProb: -13.98699747974905
Palabra: 302 Frec: 0 LogProb: -13.98699747974905
Palabra: 303 Frec: 0 LogProb: -13.98699747974905
Palabra: 304 Frec: 0 LogProb: -13.98699747974905
Palabra: 30m Frec: 0 LogProb: -13.98699747974905
Palabra: 31600 Frec: 0 LogProb: -13.98699747974905
Palabra: 32 Frec: 0 LogProb: -13.98699747974905
Palabra: 3221225477 Frec: 0 LogProb: -13.98699747974905
Palabra: 32bit Frec: 0 LogProb: -13.98699747974905
Palabra: 336027900 Frec: 0 LogProb: -13.98699747974905
Palabra: 3954275 Frec: 0 LogProb: -13.98699747974905
Palabra: 3d Frec: 0 LogProb: -13.98699747974905
Palabra: 3g Frec: 0 LogProb: -13.98699747974905
Palabra: 3m Frec: 0 LogProb: -13.98699747974905
Palabra: 3rd Frec: 0 LogProb: -13.98699747974905
Palabra: 4 Frec: 3 LogProb: -11.986997479749048
Palabra: 40 Frec: 0 LogProb: -13.98699747974905
Palabra: 400 Frec: 0 LogProb: -13.98699747974905
Palabra: 4000 Frec: 0 LogProb: -13.98699747974905
Palabra: 400k Frec: 0 LogProb: -13.98699747974905
Palabra: 401 Frec: 0 LogProb: -13.98699747974905
Palabra: 403 Frec: 0 LogProb: -13.98699747974905
Palabra: 4030 Frec: 0 LogProb: -13.98699747974905
Palabra: 4031 Frec: 0 LogProb: -13.98699747974905
Palabra: 404 Frec: 0 LogProb: -13.98699747974905
Palabra: 404s Frec: 0 LogProb: -13.98699747974905
Palabra: 405 Frec: 0 LogProb: -13.98699747974905
Palabra: 408 Frec: 0 LogProb: -13.98699747974905
Palabra: 409 Frec: 0 LogProb: -13.98699747974905
Palabra: 42s02 Frec: 0 LogProb: -13.98699747974905
Palabra: 443 Frec: 0 LogProb: -13.98699747974905
Palabra: 45 Frec: 0 LogProb: -13.98699747974905
Palabra: 46 Frec: 0 LogProb: -13.98699747974905
Palabra: 47 Frec: 0 LogProb: -13.98699747974905
Palabra: 4795e Frec: 0 LogProb: -13.98699747974905
Palabra: 4gb Frec: 0 LogProb: -13.98699747974905
Palabra: 4th Frec: 0 LogProb: -13.98699747974905
Palabra: 4x Frec: 0 LogProb: -13.98699747974905
Palabra: 5 Frec: 6 LogProb: -11.179642557691446
Palabra: 50 Frec: 0 LogProb: -13.98699747974905
Palabra: 500 Frec: 0 LogProb: -13.98699747974905
Palabra: 501 Frec: 0 LogProb: -13.98699747974905
Palabra: 502 Frec: 0 LogProb: -13.98699747974905
Palabra: 503 Frec: 0 LogProb: -13.98699747974905
Palabra: 50727 Frec: 0 LogProb: -13.98699747974905
Palabra: 55 Frec: 0 LogProb: -13.98699747974905
Palabra: 563 Frec: 0 LogProb: -13.98699747974905
Palabra: 5g Frec: 0 LogProb: -13.98699747974905
Palabra: 5pm Frec: 0 LogProb: -13.98699747974905
Palabra: 6 Frec: 2 LogProb: -12.402034979027894
Palabra: 60 Frec: 0 LogProb: -13.98699747974905
Palabra: 63 Frec: 0 LogProb: -13.98699747974905
Palabra: 64 Frec: 0 LogProb: -13.98699747974905
Palabra: 643853 Frec: 0 LogProb: -13.98699747974905
Palabra: 64bit Frec: 0 LogProb: -13.98699747974905
Palabra: 64bits Frec: 0 LogProb: -13.98699747974905
Palabra: 65536 Frec: 0 LogProb: -13.98699747974905
Palabra: 6i Frec: 0 LogProb: -13.98699747974905
Palabra: 6x Frec: 0 LogProb: -13.98699747974905
Palabra: 6x6 Frec: 0 LogProb: -13.98699747974905
Palabra: 7 Frec: 0 LogProb: -13.98699747974905
Palabra: 70 Frec: 0 LogProb: -13.98699747974905
Palabra: 700 Frec: 0 LogProb: -13.98699747974905
Palabra: 701 Frec: 0 LogProb: -13.98699747974905
Palabra: 7129 Frec: 0 LogProb: -13.98699747974905
Palabra: 77 Frec: 0 LogProb: -13.98699747974905
Palabra: 777 Frec: 0 LogProb: -13.98699747974905
Palabra: 7a2e0f92 Frec: 0 LogProb: -13.98699747974905
Palabra: 8 Frec: 2 LogProb: -12.402034979027894
Palabra: 80 Frec: 0 LogProb: -13.98699747974905
Palabra: 800 Frec: 0 LogProb: -13.98699747974905
Palabra: 8000 Frec: 0 LogProb: -13.98699747974905
Palabra: 80020009 Frec: 0 LogProb: -13.98699747974905
Palabra: 8080 Frec: 0 LogProb: -13.98699747974905
Palabra: 8859 Frec: 0 LogProb: -13.98699747974905
Palabra: 8i Frec: 0 LogProb: -13.98699747974905
Palabra: 9 Frec: 1 LogProb: -12.98699747974905
Palabra: 90 Frec: 0 LogProb: -13.98699747974905
Palabra: 91 Frec: 0 LogProb: -13.98699747974905
Palabra: 95 Frec: 0 LogProb: -13.98699747974905
Palabra: 97 Frec: 0 LogProb: -13.98699747974905
Palabra: 99 Frec: 0 LogProb: -13.98699747974905
Palabra: 9am Frec: 0 LogProb: -13.98699747974905
Palabra: 9i Frec: 0 LogProb: -13.98699747974905
Palabra: _ Frec: 0 LogProb: -13.98699747974905
Palabra: ____ Frec: 0 LogProb: -13.98699747974905
Palabra: __line__ Frec: 0 LogProb: -13.98699747974905
Palabra: __module_registered Frec: 0 LogProb: -13.98699747974905
Palabra: _a3jo Frec: 0 LogProb: -13.98699747974905
Palabra: _best_ Frec: 0 LogProb: -13.98699747974905
Palabra: _class Frec: 0 LogProb: -13.98699747974905
Palabra: _dynamic_ Frec: 0 LogProb: -13.98699747974905
Palabra: _get Frec: 0 LogProb: -13.98699747974905
Palabra: _jms_text_message Frec: 0 LogProb: -13.98699747974905
Palabra: _layouts Frec: 0 LogProb: -13.98699747974905
Palabra: _main Frec: 0 LogProb: -13.98699747974905
Palabra: _menu Frec: 0 LogProb: -13.98699747974905
Palabra: _preparelayout Frec: 0 LogProb: -13.98699747974905
Palabra: _preprocess Frec: 0 LogProb: -13.98699747974905
Palabra: _redirect Frec: 0 LogProb: -13.98699747974905
Palabra: _root_ Frec: 0 LogProb: -13.98699747974905
Palabra: _server Frec: 0 LogProb: -13.98699747974905
Palabra: _session Frec: 0 LogProb: -13.98699747974905
Palabra: _svn Frec: 0 LogProb: -13.98699747974905
Palabra: a1 Frec: 0 LogProb: -13.98699747974905
Palabra: a2 Frec: 0 LogProb: -13.98699747974905
Palabra: aac Frec: 0 LogProb: -13.98699747974905
Palabra: ab Frec: 0 LogProb: -13.98699747974905
Palabra: abandoned Frec: 0 LogProb: -13.98699747974905
Palabra: abc Frec: 0 LogProb: -13.98699747974905
Palabra: ability Frec: 0 LogProb: -13.98699747974905
Palabra: abiltiy Frec: 0 LogProb: -13.98699747974905
Palabra: able Frec: 2 LogProb: -12.402034979027894
Palabra: abort Frec: 0 LogProb: -13.98699747974905
Palabra: abouticondata Frec: 0 LogProb: -13.98699747974905
Palabra: abrecordref Frec: 0 LogProb: -13.98699747974905
Palabra: absence Frec: 0 LogProb: -13.98699747974905
Palabra: absolute Frec: 0 LogProb: -13.98699747974905
Palabra: abstract Frec: 0 LogProb: -13.98699747974905
Palabra: abstractapplicationcontext Frec: 0 LogProb: -13.98699747974905
Palabra: abstractentitytuplizer Frec: 1 LogProb: -12.98699747974905
Palabra: abstraction Frec: 0 LogProb: -13.98699747974905
Palabra: abstracttransactionaljunit4springcontexttests Frec: 0 LogProb: -13.98699747974905
Palabra: abstractview Frec: 0 LogProb: -13.98699747974905
Palabra: absurd Frec: 0 LogProb: -13.98699747974905
Palabra: abused Frec: 0 LogProb: -13.98699747974905
Palabra: abybody Frec: 0 LogProb: -13.98699747974905
Palabra: academic Frec: 0 LogProb: -13.98699747974905
Palabra: accelerating Frec: 0 LogProb: -13.98699747974905
Palabra: acceleration Frec: 0 LogProb: -13.98699747974905
Palabra: accent Frec: 0 LogProb: -13.98699747974905
Palabra: accented Frec: 0 LogProb: -13.98699747974905
Palabra: accept Frec: 0 LogProb: -13.98699747974905
Palabra: acceptable Frec: 0 LogProb: -13.98699747974905
Palabra: accepted Frec: 0 LogProb: -13.98699747974905
Palabra: accepting Frec: 0 LogProb: -13.98699747974905
Palabra: accepts Frec: 0 LogProb: -13.98699747974905
Palabra: accesed Frec: 0 LogProb: -13.98699747974905
Palabra: accesing Frec: 0 LogProb: -13.98699747974905
Palabra: access Frec: 5 LogProb: -11.402034979027894
Palabra: accessdecisionmanager Frec: 0 LogProb: -13.98699747974905
Palabra: accessdenied Frec: 0 LogProb: -13.98699747974905
Palabra: accessed Frec: 1 LogProb: -12.98699747974905
Palabra: accessibility Frec: 0 LogProb: -13.98699747974905
Palabra: accessible Frec: 0 LogProb: -13.98699747974905
Palabra: accessing Frec: 0 LogProb: -13.98699747974905
Palabra: accessor Frec: 0 LogProb: -13.98699747974905
Palabra: accessors Frec: 0 LogProb: -13.98699747974905
Palabra: accesss Frec: 0 LogProb: -13.98699747974905
Palabra: accident Frec: 0 LogProb: -13.98699747974905
Palabra: accidental Frec: 0 LogProb: -13.98699747974905
Palabra: accidentally Frec: 1 LogProb: -12.98699747974905
Palabra: according Frec: 0 LogProb: -13.98699747974905
Palabra: accordingly Frec: 0 LogProb: -13.98699747974905
Palabra: accordion Frec: 0 LogProb: -13.98699747974905
Palabra: account Frec: 0 LogProb: -13.98699747974905
Palabra: accounts Frec: 0 LogProb: -13.98699747974905
Palabra: accross Frec: 0 LogProb: -13.98699747974905
Palabra: accumulated Frec: 0 LogProb: -13.98699747974905
Palabra: accuracy Frec: 0 LogProb: -13.98699747974905
Palabra: accurate Frec: 0 LogProb: -13.98699747974905
Palabra: accurately Frec: 0 LogProb: -13.98699747974905
Palabra: acegi Frec: 0 LogProb: -13.98699747974905
Palabra: acessing Frec: 0 LogProb: -13.98699747974905
Palabra: acheive Frec: 0 LogProb: -13.98699747974905
Palabra: achieve Frec: 1 LogProb: -12.98699747974905
Palabra: achieved Frec: 0 LogProb: -13.98699747974905
Palabra: achievieng Frec: 0 LogProb: -13.98699747974905
Palabra: achieving Frec: 0 LogProb: -13.98699747974905
Palabra: achive Frec: 0 LogProb: -13.98699747974905
Palabra: ack Frec: 0 LogProb: -13.98699747974905
Palabra: acl Frec: 0 LogProb: -13.98699747974905
Palabra: acls Frec: 0 LogProb: -13.98699747974905
Palabra: acquire Frec: 0 LogProb: -13.98699747974905
Palabra: acquisition Frec: 0 LogProb: -13.98699747974905
Palabra: act Frec: 0 LogProb: -13.98699747974905
Palabra: acting Frec: 0 LogProb: -13.98699747974905
Palabra: action Frec: 0 LogProb: -13.98699747974905
Palabra: actionlink Frec: 0 LogProb: -13.98699747974905
Palabra: actionmessages Frec: 0 LogProb: -13.98699747974905
Palabra: actions Frec: 0 LogProb: -13.98699747974905
Palabra: actionscript Frec: 0 LogProb: -13.98699747974905
Palabra: activate Frec: 0 LogProb: -13.98699747974905
Palabra: activated Frec: 0 LogProb: -13.98699747974905
Palabra: activating Frec: 0 LogProb: -13.98699747974905
Palabra: activation Frec: 0 LogProb: -13.98699747974905
Palabra: activator Frec: 0 LogProb: -13.98699747974905
Palabra: active Frec: 0 LogProb: -13.98699747974905
Palabra: activecell Frec: 0 LogProb: -13.98699747974905
Palabra: activecollab Frec: 0 LogProb: -13.98699747974905
Palabra: activedirectory Frec: 0 LogProb: -13.98699747974905
Palabra: activemq Frec: 0 LogProb: -13.98699747974905
Palabra: activerecord Frec: 0 LogProb: -13.98699747974905
Palabra: activex Frec: 0 LogProb: -13.98699747974905
Palabra: activexobject Frec: 0 LogProb: -13.98699747974905
Palabra: activiting Frec: 0 LogProb: -13.98699747974905
Palabra: activity Frec: 0 LogProb: -13.98699747974905
Palabra: actor Frec: 0 LogProb: -13.98699747974905
Palabra: actors Frec: 0 LogProb: -13.98699747974905
Palabra: actual Frec: 0 LogProb: -13.98699747974905
Palabra: actually Frec: 1 LogProb: -12.98699747974905
Palabra: ad Frec: 0 LogProb: -13.98699747974905
Palabra: adapter Frec: 0 LogProb: -13.98699747974905
Palabra: adapters Frec: 0 LogProb: -13.98699747974905
Palabra: adapting Frec: 0 LogProb: -13.98699747974905
Palabra: add Frec: 9 LogProb: -10.665069384861688
Palabra: add_action Frec: 0 LogProb: -13.98699747974905
Palabra: addapplicationfont Frec: 0 LogProb: -13.98699747974905
Palabra: addattributetofilter Frec: 0 LogProb: -13.98699747974905
Palabra: addchild Frec: 0 LogProb: -13.98699747974905
Palabra: added Frec: 0 LogProb: -13.98699747974905
Palabra: addendum Frec: 0 LogProb: -13.98699747974905
Palabra: addfieldtofilter Frec: 0 LogProb: -13.98699747974905
Palabra: addiing Frec: 0 LogProb: -13.98699747974905
Palabra: addin Frec: 0 LogProb: -13.98699747974905
Palabra: adding Frec: 1 LogProb: -12.98699747974905
Palabra: addins Frec: 0 LogProb: -13.98699747974905
Palabra: addition Frec: 0 LogProb: -13.98699747974905
Palabra: additional Frec: 2 LogProb: -12.402034979027894
Palabra: additionaly Frec: 0 LogProb: -13.98699747974905
Palabra: additions Frec: 0 LogProb: -13.98699747974905
Palabra: addlanguage Frec: 0 LogProb: -13.98699747974905
Palabra: addobserver Frec: 0 LogProb: -13.98699747974905
Palabra: addoleobject Frec: 0 LogProb: -13.98699747974905
Palabra: addon Frec: 0 LogProb: -13.98699747974905
Palabra: addoutputfilterbytype Frec: 0 LogProb: -13.98699747974905
Palabra: addref Frec: 0 LogProb: -13.98699747974905
Palabra: address Frec: 0 LogProb: -13.98699747974905
Palabra: addresses Frec: 0 LogProb: -13.98699747974905
Palabra: addressing Frec: 0 LogProb: -13.98699747974905
Palabra: addrole Frec: 0 LogProb: -13.98699747974905
Palabra: addroledef Frec: 0 LogProb: -13.98699747974905
Palabra: adds Frec: 0 LogProb: -13.98699747974905
Palabra: addsolution Frec: 0 LogProb: -13.98699747974905
Palabra: addtional Frec: 0 LogProb: -13.98699747974905
Palabra: addvertising Frec: 0 LogProb: -13.98699747974905
Palabra: addwidget Frec: 0 LogProb: -13.98699747974905
Palabra: adive Frec: 0 LogProb: -13.98699747974905
Palabra: adjacent Frec: 0 LogProb: -13.98699747974905
Palabra: adjust Frec: 0 LogProb: -13.98699747974905
Palabra: adjusted Frec: 0 LogProb: -13.98699747974905
Palabra: adjusting Frec: 0 LogProb: -13.98699747974905
Palabra: admin Frec: 0 LogProb: -13.98699747974905
Palabra: admin_notices Frec: 0 LogProb: -13.98699747974905
Palabra: adminhtml Frec: 0 LogProb: -13.98699747974905
Palabra: administrating Frec: 0 LogProb: -13.98699747974905
Palabra: administration Frec: 0 LogProb: -13.98699747974905
Palabra: administrative Frec: 0 LogProb: -13.98699747974905
Palabra: administrator Frec: 0 LogProb: -13.98699747974905
Palabra: administrators Frec: 0 LogProb: -13.98699747974905
Palabra: adminpanel Frec: 0 LogProb: -13.98699747974905
Palabra: admins Frec: 0 LogProb: -13.98699747974905
Palabra: ado Frec: 0 LogProb: -13.98699747974905
Palabra: adodb Frec: 0 LogProb: -13.98699747974905
Palabra: adonet Frec: 1 LogProb: -12.98699747974905
Palabra: ads Frec: 0 LogProb: -13.98699747974905
Palabra: adsense Frec: 0 LogProb: -13.98699747974905
Palabra: advance Frec: 0 LogProb: -13.98699747974905
Palabra: advanced Frec: 0 LogProb: -13.98699747974905
Palabra: advancements Frec: 0 LogProb: -13.98699747974905
Palabra: advantage Frec: 1 LogProb: -12.98699747974905
Palabra: advantages Frec: 0 LogProb: -13.98699747974905
Palabra: adverbs Frec: 0 LogProb: -13.98699747974905
Palabra: advertisement Frec: 0 LogProb: -13.98699747974905
Palabra: advice Frec: 0 LogProb: -13.98699747974905
Palabra: adviced Frec: 0 LogProb: -13.98699747974905
Palabra: advises Frec: 0 LogProb: -13.98699747974905
Palabra: adwords Frec: 0 LogProb: -13.98699747974905
Palabra: aero Frec: 0 LogProb: -13.98699747974905
Palabra: affect Frec: 0 LogProb: -13.98699747974905
Palabra: affecting Frec: 0 LogProb: -13.98699747974905
Palabra: affects Frec: 0 LogProb: -13.98699747974905
Palabra: affiliate Frec: 0 LogProb: -13.98699747974905
Palabra: afp Frec: 0 LogProb: -13.98699747974905
Palabra: aftertransactioncompletion Frec: 1 LogProb: -12.98699747974905
Palabra: afterward Frec: 0 LogProb: -13.98699747974905
Palabra: agains Frec: 0 LogProb: -13.98699747974905
Palabra: agenda Frec: 0 LogProb: -13.98699747974905
Palabra: agent Frec: 0 LogProb: -13.98699747974905
Palabra: aggragate Frec: 0 LogProb: -13.98699747974905
Palabra: aggregate Frec: 0 LogProb: -13.98699747974905
Palabra: aggregates Frec: 0 LogProb: -13.98699747974905
Palabra: aggregation Frec: 0 LogProb: -13.98699747974905
Palabra: aggregator Frec: 0 LogProb: -13.98699747974905
Palabra: agnostic Frec: 1 LogProb: -12.98699747974905
Palabra: ago Frec: 0 LogProb: -13.98699747974905
Palabra: ahah Frec: 0 LogProb: -13.98699747974905
Palabra: aheadworks Frec: 0 LogProb: -13.98699747974905
Palabra: ahhh Frec: 0 LogProb: -13.98699747974905
Palabra: air Frec: 0 LogProb: -13.98699747974905
Palabra: airport Frec: 0 LogProb: -13.98699747974905
Palabra: ajah Frec: 0 LogProb: -13.98699747974905
Palabra: ajax Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxcontroltoolkit Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxify Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxifying Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxoptions Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxpage Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxsend Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxsetup Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxsmartpart Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxstart Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxstop Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxsubmit Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxupload Frec: 0 LogProb: -13.98699747974905
Palabra: ajaxy Frec: 0 LogProb: -13.98699747974905
Palabra: ajdt Frec: 0 LogProb: -13.98699747974905
Palabra: ajex Frec: 0 LogProb: -13.98699747974905
Palabra: ajp Frec: 0 LogProb: -13.98699747974905
Palabra: ajp_ilink_send Frec: 0 LogProb: -13.98699747974905
Palabra: ajx Frec: 0 LogProb: -13.98699747974905
Palabra: aka Frec: 0 LogProb: -13.98699747974905
Palabra: akka Frec: 0 LogProb: -13.98699747974905
Palabra: ala Frec: 0 LogProb: -13.98699747974905
Palabra: alarm Frec: 0 LogProb: -13.98699747974905
Palabra: album Frec: 0 LogProb: -13.98699747974905
Palabra: alert Frec: 0 LogProb: -13.98699747974905
Palabra: alerts Frec: 0 LogProb: -13.98699747974905
Palabra: alex Frec: 0 LogProb: -13.98699747974905
Palabra: alfabet Frec: 0 LogProb: -13.98699747974905
Palabra: alfresco Frec: 0 LogProb: -13.98699747974905
Palabra: algebra Frec: 0 LogProb: -13.98699747974905
Palabra: algebraic Frec: 0 LogProb: -13.98699747974905
Palabra: algorithm Frec: 0 LogProb: -13.98699747974905
Palabra: algorithms Frec: 0 LogProb: -13.98699747974905
Palabra: alias Frec: 3 LogProb: -11.986997479749048
Palabra: aliased Frec: 0 LogProb: -13.98699747974905
Palabra: aliases Frec: 1 LogProb: -12.98699747974905
Palabra: aliasing Frec: 1 LogProb: -12.98699747974905
Palabra: aliasrecord Frec: 0 LogProb: -13.98699747974905
Palabra: align Frec: 0 LogProb: -13.98699747974905
Palabra: aligned Frec: 0 LogProb: -13.98699747974905
Palabra: alignment Frec: 0 LogProb: -13.98699747974905
Palabra: alist Frec: 0 LogProb: -13.98699747974905
Palabra: alive Frec: 0 LogProb: -13.98699747974905
Palabra: allocate Frec: 0 LogProb: -13.98699747974905
Palabra: allocated Frec: 0 LogProb: -13.98699747974905
Palabra: allocating Frec: 0 LogProb: -13.98699747974905
Palabra: allocation Frec: 0 LogProb: -13.98699747974905
Palabra: allot Frec: 0 LogProb: -13.98699747974905
Palabra: allow Frec: 1 LogProb: -12.98699747974905
Palabra: allowances Frec: 0 LogProb: -13.98699747974905
Palabra: allowed Frec: 1 LogProb: -12.98699747974905
Palabra: allowing Frec: 0 LogProb: -13.98699747974905
Palabra: allowoverride Frec: 0 LogProb: -13.98699747974905
Palabra: allows Frec: 0 LogProb: -13.98699747974905
Palabra: allowunsafeupdates Frec: 0 LogProb: -13.98699747974905
Palabra: allusers Frec: 0 LogProb: -13.98699747974905
Palabra: alluserswebpart Frec: 0 LogProb: -13.98699747974905
Palabra: alot Frec: 1 LogProb: -12.98699747974905
Palabra: alpabetical Frec: 0 LogProb: -13.98699747974905
Palabra: alpha Frec: 0 LogProb: -13.98699747974905
Palabra: alphabet Frec: 0 LogProb: -13.98699747974905
Palabra: alphabetically Frec: 0 LogProb: -13.98699747974905
Palabra: alphabetize Frec: 0 LogProb: -13.98699747974905
Palabra: alphanumeric Frec: 0 LogProb: -13.98699747974905
